1,2,27.073972741361768
1,3,46.09772228646444
1,4,8.602325267042627
1,5,21.400934559032695
1,6,23.769728648009426
1,7,13.152946437965905
1,8,20.248456731316587
1,9,83.21658488546619
1,10,41.78516483155236
1,11,5.0
1,12,3.1622776601683795
1,13,63.89053137985315
1,14,67.06713054842886
1,15,3.605551275463989
1,16,2.8284271247461903
1,17,74.63243262818116
1,18,79.05694150420949
1,19,3.0
1,20,6.0
1,21,22.02271554554524
1,22,4.242640687119285
2,3,66.61080993352356
2,4,97.30878685915265
2,5,23.53720459187964
2,6,141.0319112825179
2,7,1.4142135623730951
2,8,91.67878707749138
2,9,13.0
2,10,11.0
2,11,103.73041983911952
2,12,16.492422502470642
2,13,34.713109915419565
2,14,51.419840528729765
2,15,88.02272433866155
2,16,99.92997548283498
2,17,17.204650534085253
2,18,17.88854381999832
2,19,95.25754563287887
2,20,92.0869154657707
2,21,34.132096331752024
2,22,107.07474025184464
3,4,62.16912416947821
3,5,31.25699921617557
3,6,106.38138934982942
3,7,70.03570517957252
3,8,39.824615503479755
3,9,42.579337712087536
3,10,55.326304774492215
3,11,124.03628501370073
3,12,100.57832768544127
3,13,32.0
3,14,11.40175425099138
3,15,135.10366390294527
3,16,121.93850909372314
3,17,52.46903848937962
3,18,49.47726750741192
3,19,136.35981812836215
3,20,136.69308687713507
3,21,62.433965115151864
3,22,93.05912099305473
4,5,53.03772242470448
4,6,26.68332812825267
4,7,81.32035415564789
4,8,11.045361017187261
4,9,112.69871339105873
4,10,81.34494452638098
4,11,50.99019513592785
4,12,96.89685237405806
4,13,92.61209424259879
4,14,91.41115905621152
4,15,79.62411694957753
4,16,51.24451190127583
4,17,109.9317970379817
4,18,111.89280584559492
4,19,75.50496672405067
4,20,78.26237921249263
4,21,62.289646009589745
4,22,2.23606797749979
5,6,99.56907150315303
5,7,17.11724276862369
5,8,46.61544808322666
5,9,37.64306044943742
5,10,4.242640687119285
5,11,77.6659513557904
5,12,47.29693436154187
5,13,19.0
5,14,29.546573405388315
5,15,81.60882305241266
5,16,74.95331880577403
5,17,34.132096331752024
5,18,36.24913792078372
5,19,84.21995013059554
5,20,83.7615663654877
5,21,8.06225774829855
5,22,66.64082832618455
6,7,123.3288287465668
6,8,56.22277118748239
6,9,162.85576440519384
6,10,127.94530081249565
6,11,69.57010852370435
6,12,137.00364958642524
6,13,143.024473430249
6,14,141.65097952361643
6,15,104.93807697875924
6,16,74.43117626371358
6,17,159.24823389915505
6,18,161.64467204334326
6,19,98.37174391053561
6,20,102.1420579389313
6,21,104.63746938836012
6,22,33.421549934136806
7,8,79.37883848986453
7,9,46.51881339845203
7,10,6.708203932499369
7,11,80.60397012554654
7,12,19.026297590440446
7,13,39.698866482558415
7,14,58.52349955359813
7,15,70.83078426785913
7,16,77.10382610480494
7,17,37.57658845611187
7,18,42.04759208325728
7,19,76.6550715869472
7,20,74.33034373659252
7,21,16.278820596099706
7,22,89.02246907382428
8,9,97.41663102366043
8,10,73.06161783043132
8,11,91.35097153287424
8,12,104.08650248711405
8,13,77.20103626247513
8,14,70.9365914038728
8,15,112.25417586887359
8,16,90.13878188659973
8,17,96.33275663033837
8,18,97.45255255764212
8,19,110.45361017187261
8,20,112.37882362794157
8,21,61.18823416311342
8,22,46.861498055439924
9,10,32.28002478313795
9,11,144.4195277654653
9,12,79.64923100695951
9,13,14.142135623730951
9,14,28.635642126552707
9,15,140.73023839957068
9,16,141.50971698084905
9,17,6.708203932499369
9,18,2.8284271247461903
9,19,145.7737973711325
9,20,143.96180048887967
9,21,69.06518659932803
9,22,132.69890730522238
10,11,102.12247548899312
10,12,41.86884283091664
10,13,24.08318915758459
10,14,43.04648650006177
10,15,99.16148445843275
10,16,99.18165152889924
10,17,24.186773244895647
10,18,28.442925306655784
10,19,103.74005976477939
10,20,102.18121158021175
10,21,27.0
10,22,95.2732911156112
11,12,83.18653737234169
11,13,128.89142717807107
11,14,139.84276885130672
11,15,30.083217912982647
11,16,1.4142135623730951
11,17,137.09121051329294
11,18,141.1736519326464
11,19,23.53720459187964
11,20,27.202941017470888
11,21,75.1065909225016
11,22,47.53945729601885
12,13,75.07329751649384
12,14,93.60021367496978
12,15,64.28063471995279
12,16,79.1580697086532
12,17,70.43436661176133
12,18,74.81310045707235
12,19,71.84705978674423
12,20,68.46897107449476
12,21,39.11521443121589
12,22,102.20078277586722
13,14,15.0
13,15,128.86038956948718
13,16,126.11502686040232
13,17,17.26267650163207
13,18,15.264337522473747
13,19,132.9661611087573
13,20,131.70041761513136
13,21,53.85164807134504
13,22,113.5649593844862
14,15,143.38758663147937
14,16,137.26616480400406
14,17,35.0
14,18,31.25699921617557
14,19,146.68674105044394
14,20,145.89036979869508
14,21,67.11929677819934
14,22,117.00427342623003
15,16,28.284271247461902
15,17,132.2800060477773
15,18,136.6821129482567
15,19,5.656854249492381
15,20,1.4142135623730951
15,21,74.30343195303969
15,22,77.23341245859851
16,17,134.13426109685773
16,18,138.2316895650198
16,19,23.0
16,20,26.019223662515376
16,21,72.17340230306452
16,22,48.27007354458868
17,18,1.4142135623730951
17,19,137.53908535394584
17,20,135.5949851580065
17,21,62.0
17,22,128.08200498118384
18,19,141.89080308462562
18,20,139.97856978837868
18,21,66.0
18,22,130.9427355755179
19,20,2.23606797749979
19,21,78.0
19,22,72.83543093852057
20,21,76.92203845452875
20,22,75.66372975210778
21,22,70.7248188403477
