1,2,24.0
1,3,24.596747752497688
1,4,37.0
1,5,38.2099463490856
1,6,40.11234224026316
1,7,31.064449134018133
1,8,30.886890422961002
1,9,2.8284271247461903
1,10,12.727922061357855
1,11,44.204072210600685
1,12,78.00640999302557
1,13,65.60487786742691
1,14,12.529964086141668
1,15,8.94427190999916
1,16,36.0
2,3,105.4229576515476
2,4,91.4166286842826
2,5,122.64175471673585
2,6,108.6876257906115
2,7,124.91997438360288
2,8,74.96665925596525
2,9,14.212670403551895
2,10,98.84331034521254
2,11,62.42595614005443
2,12,92.02716990106781
2,13,151.32745950421557
2,14,70.03570517957252
2,15,14.317821063276353
2,16,103.78824596263297
3,4,40.496913462633174
3,5,16.492422502470642
3,6,14.317821063276353
3,7,46.69047011971501
3,8,59.00847396772772
3,9,100.22474744293447
3,10,26.248809496813376
3,11,78.00640999302557
3,12,95.51963149007642
3,13,15.620499351813308
3,14,52.20153254455275
3,15,104.65658125507444
3,16,17.72004514666935
4,5,90.97252332435328
4,6,16.15549442140351
4,7,117.72000679578642
4,8,13.892443989449804
4,9,104.17293314484334
4,10,88.50988645343524
4,11,22.47220505424423
4,12,10.44030650891055
4,13,111.23398761170077
4,14,23.769728648009426
4,15,105.04284840006957
4,16,24.413111231467404
5,6,66.60330322138685
5,7,17.029386365926403
5,8,104.5609869884557
5,9,108.85311203635843
5,10,18.867962264113206
5,11,123.62847568420473
5,12,144.4714504668656
5,13,8.0
5,14,93.08598175880189
5,15,114.80853626799707
5,16,66.70832032063167
6,7,95.26804291051643
6,8,44.384682042344295
6,9,109.23827168167757
6,10,67.89698078707183
6,11,62.96824596572466
6,12,73.16419889536138
6,13,85.0
6,14,43.278170016764804
6,15,112.53888216967503
6,16,3.605551275463989
7,8,127.01574705523721
7,9,106.45186705737011
7,10,23.345235059857504
7,11,145.49914089093448
7,12,170.55790805471318
7,13,35.6931365951495
7,14,112.92918134831227
7,15,112.72976536833562
7,16,94.40338976964757
8,9,96.317184344228
8,10,97.30878685915265
8,11,10.0
8,12,37.013511046643494
8,13,130.38404810405297
8,14,15.652475842498529
8,15,95.75489543621255
8,16,41.43669871020132
9,10,83.40863264674707
9,11,102.55242561733974
9,12,140.0142849854971
9,13,136.40014662748717
9,14,78.91767862779544
9,15,2.23606797749979
9,16,104.7377677822093
10,11,115.76700738984316
10,12,141.315250415516
10,13,46.22769732530488
10,14,83.21658488546619
10,15,89.40357934669059
10,16,66.48308055437865
11,12,30.083217912982647
11,13,149.4824404403407
11,14,30.4138126514911
11,15,100.24470060806208
11,16,60.29925372672534
12,13,167.3349933516597
12,14,62.80127387243033
12,15,137.87675656179326
12,16,76.21679604916491
13,14,120.06664815842908
13,15,142.41137595009747
13,16,90.02777349240623
14,15,79.05694150420949
14,16,38.600518131237564
15,16,107.93516572461452
